ZIPCODE,NUM_RETURNS,MEAN_AGI
39773,6680,54875.44910179641
39776,660,48424.242424242424
39813,750,44053.333333333336
39815,650,39696.92307692308
39817,3930,41997.96437659033
39819,4420,57587.782805429866
39823,3360,48616.07142857143
39824,140,49378.57142857143
39825,540,56222.22222222222
39826,260,67319.23076923077
39827,1550,54633.54838709677
39828,5750,52835.30434782609
39834,830,62566.26506024096
39836,180,45700.0
39837,2170,57495.85253456221
39840,1690,44875.73964497042
39841,290,49020.68965517241
39842,3070,53318.5667752443
39845,2980,55172.147651006715
39846,810,42325.92592592593
39851,820,45604.87804878049
39854,900,46358.88888888889
39859,440,54847.72727272727
39861,360,50002.77777777778
39862,460,48423.913043478264
39866,210,57047.619047619046
39867,170,34958.82352941176
39870,760,47322.36842105263
39877,160,55975.0
39886,560,53930.357142857145
39897,1350,57961.48148148148
40003,920,74482.60869565218
40004,15020,71039.14780292942
40006,2130,63159.62441314554
40007,110,53636.36363636364
40008,1970,65929.44162436549
40009,390,51117.94871794872
40010,360,111761.11111111111
40011,1110,64600.0
40012,270,53737.03703703704
40013,3000,75450.66666666667
40014,10470,115139.923591213
40019,1750,58364.0
40022,500,138934.0
40023,3080,139802.5974025974
40026,2790,160282.79569892472
40031,10360,89290.63706563707
40033,5720,57635.83916083916
40037,1350,60097.03703703704
40040,250,48532.0
40041,310,135800.0
40045,1390,59788.489208633095
40046,820,65173.170731707316
40047,11720,77258.4470989761
40050,710,60176.05633802817
40051,2120,56755.660377358494
40052,240,56741.666666666664
40055,990,72443.43434343435
40056,1700,111302.35294117648
40057,1520,61316.44736842105
40059,10200,230227.64705882352
40060,520,58915.38461538462
40062,120,56683.333333333336
40065,15060,73914.01062416998
40067,2740,131763.50364963504
40068,1300,91863.07692307692
40069,4050,61832.0987654321
40070,260,67142.30769230769
40071,7700,81603.63636363637
40075,520,64942.307692307695
40076,1260,70453.96825396825
40077,270,91207.4074074074
40078,1050,53005.71428571428
40104,500,56776.0
40107,990,67287.87878787878
40108,5640,76403.1914893617
40109,1180,67029.66101694915
40111,570,50366.666666666664
40115,300,53636.666666666664
40117,1310,61656.48854961832
40118,4410,47463.49206349206
40119,890,60587.6404494382
40121,2480,67565.32258064517
40140,340,52673.529411764706
40142,990,67965.65656565657
40143,2450,60993.06122448979
40144,740,55381.08108108108
40145,310,47003.22580645161
40146,1620,55149.38271604938
40150,1990,59123.115577889446
40152,390,66930.76923076923
40155,390,35964.10256410256
40157,440,67756.81818181818
40160,10530,47134.85280151947
40162,2940,71394.89795918367
40165,17400,70063.79310344828
40170,130,36869.230769230766
40171,110,50836.36363636364
40175,7150,67265.03496503497
40176,520,62469.230769230766
40177,680,51741.17647058824
40178,190,65410.52631578947
40202,2350,114577.87234042553
40203,5880,36525.34013605442
40204,7230,100793.36099585063
40205,11440,141339.33566433567
40206,9850,103176.6497461929
40207,15330,163134.4422700587
40208,5040,42921.62698412698
40209,190,41115.78947368421
40210,5300,30225.66037735849
40211,8310,32946.69073405535
40212,5980,32499.498327759196
40213,7890,54900.380228136884
40214,20650,49504.55205811138
40215,8850,35250.9604519774
40216,20440,44752.544031311154
40217,6320,58227.215189873416
40218,14530,46252.58086717137
40219,19300,43332.12435233161
40220,16800,66452.85714285714
40222,11530,128119.94796183868
40223,12190,121470.63166529943
40228,9860,60860.04056795132
40229,19550,55399.23273657289
40241,15960,123270.11278195489
40242,5310,80045.00941619586
40243,6180,77722.65372168284
40245,18930,141095.24564183835
40258,12890,50760.046547711405
40272,17450,54781.26074498567
40291,20380,74308.73405299312
40299,22000,86882.95454545454
40311,2780,53583.81294964029
40312,2230,46069.95515695067
40313,1020,42359.80392156863
40316,120,44050.0
40322,1220,45955.737704918036
40324,24200,79589.25619834711
40328,500,58002.0
40330,8950,60894.30167597765
40336,4730,52273.99577167019
40337,2150,49036.74418604651
40342,10770,65410.39925719592
40346,350,43568.57142857143
40347,1350,121711.11111111111
40351,8100,59255.18518518518
40353,9610,64144.22476586889
40356,20320,89416.38779527559
40358,310,56529.032258064515
40359,3010,58264.1196013289
40360,2880,51752.430555555555
40361,7850,70065.9872611465
40370,1340,74155.97014925373
40371,1100,46592.72727272727
40372,1110,66536.93693693694
40374,780,47698.717948717946
40379,1670,74683.83233532934
40380,2680,53242.164179104475
40383,11770,84662.87170773152
40385,1310,56691.603053435116
40387,730,44773.97260273973
40390,2850,66679.29824561403
40391,15890,64964.12838263059
40402,1090,50196.33027522936
40403,11360,58115.58098591549
40409,1440,50061.11111111111
40419,1650,49375.757575757576
40422,10100,69681.58415841585
40437,1740,53190.22988505747
40440,980,49887.755102040814
40442,430,45195.348837209305
40444,6100,64386.88524590164
40445,280,40771.42857142857
40447,2470,47253.44129554656
40456,3460,52053.46820809248
40460,320,39684.375
40461,1090,68821.10091743119
40464,390,56151.282051282054
40468,870,56364.36781609195
40472,570,43243.85964912281
40475,27150,69863.90423572744
40481,180,51377.77777777778
40484,5080,54780.51181102362
40486,780,50789.743589743586
40489,1470,49068.707482993195
40502,12670,163657.9321231255
40503,13000,82626.53846153847
40504,10610,51882.940622054666
40505,11470,52594.59459459459
40507,960,139316.66666666666
40508,7050,49513.617021276594
40509,21090,98609.43575154101
40510,470,187523.40425531915
40511,17200,77818.8953488372
40513,5320,158761.46616541353
40514,7870,83521.47395171538
40515,17640,99855.95238095238
40516,1300,100728.46153846153
40517,17210,48012.89947704823
40601,24870,66079.37273823885
40701,11850,53504.38818565401
40729,2250,50151.555555555555
40734,1400,45668.57142857143
40737,540,44501.851851851854
40740,1140,45960.52631578947
40741,8960,62257.700892857145
40744,7530,60806.905710491366
40759,860,42853.48837209302
40763,110,38472.72727272727
40769,5900,46440.16949152543
40771,450,36966.666666666664
40806,740,46563.51351351351
40810,330,44060.606060606064
40813,210,45214.28571428572
40815,350,40914.28571428572
40819,240,47695.833333333336
40820,120,35691.666666666664
40823,980,41722.448979591834
40826,150,39500.0
40827,170,45194.117647058825
40828,1090,39689.908256880735
40831,1700,61320.58823529412
40840,100,39560.0
40845,100,39760.0
40856,210,43438.09523809524
40862,180,46955.555555555555
40863,140,43678.57142857143
40865,110,46390.90909090909
40868,220,38754.545454545456
40870,130,41253.846153846156
40873,630,45211.11111111111
40902,190,35952.63157894737
40903,300,41063.333333333336
40906,3880,51130.67010309279
40914,190,40710.52631578947
40915,380,44044.73684210526
40923,300,37016.666666666664
40935,720,38623.61111111111
40939,170,35700.0
40940,170,37835.294117647056
40943,260,39473.07692307692
40949,260,50511.53846153846
40953,190,41494.73684210526
40958,160,38668.75
40962,5190,45085.16377649325
40965,4360,43422.477064220184
40972,380,37034.21052631579
40977,2640,49295.07575757576
40988,150,33600.0
41001,9900,85366.06060606061
41002,990,56067.67676767677
41003,1030,56182.52427184466
41004,1750,56246.857142857145
41005,11860,74227.65598650927
41006,1990,70683.41708542714
41007,1950,86763.07692307692
41008,3140,60496.17834394905
41010,1310,58089.31297709924
41011,12000,119422.91666666667
41014,3070,48033.55048859935
41015,9990,73694.8948948949
41016,2630,61000.380228136884
41017,20560,133215.46692607005
41018,13840,60948.84393063584
41030,2900,70953.44827586207
41031,7360,61208.69565217391
41033,960,64841.666666666664
41034,460,55765.217391304344
41035,5020,61706.17529880478
41039,1180,54133.898305084746
41040,3110,55327.97427652733
41041,3050,56312.13114754098
41042,25950,63419.46050096339
41043,830,66440.96385542168
41044,440,58556.818181818184
41045,500,64996.0
41046,810,59024.69135802469
41048,7870,108654.51080050826
41049,920,55426.086956521736
41051,15200,77839.86842105263
41052,150,56020.0
41055,740,61282.43243243243
41056,5910,60908.12182741117
41059,1320,80463.63636363637
41063,1460,75151.3698630137
41064,800,51872.5
41071,9270,75662.35167206041
41073,2950,77432.20338983051
41074,2540,62768.11023622047
41075,8070,121373.72986369269
41076,8090,82699.25834363412
41080,850,88082.35294117648
41083,520,67707.69230769231
41086,950,70517.8947368421
41091,12090,129832.67162944582
41092,1720,95160.46511627907
41093,980,50461.22448979592
41094,7310,81907.9343365253
41095,1610,59195.03105590062
41097,2960,63376.35135135135
41098,640,53168.75
41101,7330,63440.38199181446
41102,7940,66880.1007556675
41121,640,60606.25
41124,290,48451.724137931036
41129,3830,74308.61618798955
41132,130,56346.153846153844
41139,3470,59423.34293948127
41141,870,49726.4367816092
41143,5400,57557.22222222222
41144,3880,59757.73195876289
41146,170,36782.35294117647
41149,150,48300.0
41159,150,38540.0
41164,4530,50138.63134657837
41166,250,47220.0
41168,1040,60205.769230769234
41169,2430,72828.3950617284
41171,1320,51521.21212121212
41174,380,61252.63157894737
41175,2050,58025.85365853659
41179,2610,48506.13026819923
41180,330,47890.90909090909
41183,660,55816.666666666664
41189,1030,50538.83495145631
41203,130,40038.46153846154
41204,150,39820.0
41214,180,45211.11111111111
41216,440,59513.63636363636
41219,640,50057.8125
41222,820,58651.21951219512
41224,1420,52138.028169014084
41230,4290,57514.219114219115
41231,250,46820.0
41232,210,46661.90476190476
41234,160,51712.5
41238,390,58523.07692307692
41240,2210,57985.52036199095
41250,200,48535.0
41254,180,53955.555555555555
41255,320,46115.625
41256,760,80352.63157894737
41257,190,51257.89473684211
41260,240,47966.666666666664
41262,340,38644.117647058825
41263,120,55550.0
41264,160,41512.5
41265,570,53633.333333333336
41267,250,34552.0
41268,230,53800.0
41274,260,49007.692307692305
41301,1930,47823.31606217616
41311,1940,45156.701030927834
41314,1370,46567.153284671534
41317,120,40091.666666666664
41332,390,51287.179487179485
41339,3060,50635.294117647056
41348,390,42994.8717948718
41352,190,49521.05263157895
41360,130,41507.692307692305
41365,140,65021.42857142857
41385,200,43270.0
41408,140,35792.857142857145
41421,120,41783.333333333336
41425,370,45681.08108108108
41464,140,36114.28571428572
41465,3470,48845.24495677234
41472,3230,54700.61919504644
41501,7110,68198.31223628692
41503,200,75005.0
41512,220,43404.545454545456
41513,130,49815.38461538462
41514,1130,53071.681415929204
41519,340,55467.64705882353
41522,1320,47841.666666666664
41527,200,88910.0
41528,130,39584.61538461538
41531,290,60844.8275862069
41535,140,45592.857142857145
41537,1320,46831.818181818184
41539,510,52913.72549019608
41540,120,53450.0
41543,150,48126.666666666664
41544,240,45525.0
41548,200,45195.0
41553,600,47526.666666666664
41554,230,49417.391304347824
41555,200,44130.0
41557,550,56563.63636363636
41558,190,59768.42105263158
41559,140,48828.57142857143
41560,170,43888.23529411765
41562,740,46672.97297297297
41564,290,53565.51724137931
41568,180,43250.0
41571,160,47443.75
41572,1140,49371.05263157895
41601,410,57536.58536585366
41602,280,45660.71428571428
41603,510,55370.58823529412
41604,140,36028.57142857143
41605,330,49384.84848484849
41606,130,40561.53846153846
41607,120,39216.666666666664
41615,220,51931.818181818184
41616,160,49425.0
41622,130,45000.0
41630,320,48178.125
41631,250,38584.0
41632,130,42600.0
41635,920,58746.739130434784
41636,190,39942.10526315789
41640,350,51202.857142857145
41642,200,52180.0
41645,380,49647.36842105263
41647,460,44465.217391304344
41649,810,48956.79012345679
41650,200,42520.0
41653,3910,58419.693094629154
41655,230,36586.95652173913
41659,230,71617.39130434782
41660,200,41850.0
41666,210,45576.19047619047
41667,100,41140.0
41669,160,43656.25
41701,4390,64064.464692482914
41714,130,43076.92307692308
41719,480,44489.583333333336
41721,220,41450.0
41722,570,44084.21052631579
41723,350,41054.28571428572
41727,400,57572.5
41731,320,52384.375
41740,260,60369.230769230766
41746,190,45778.94736842105
41749,1170,54310.256410256414
41751,120,59916.666666666664
41754,130,49276.92307692308
41759,160,45112.5
41763,140,50242.857142857145
41764,140,45328.57142857143
41773,440,44850.0
41774,820,50296.34146341463
41776,520,49759.61538461538
41777,180,44183.333333333336
41804,240,49100.0
41815,240,44804.166666666664
41817,140,44035.71428571428
41821,120,48608.333333333336
41822,980,59097.95918367347
41824,330,48506.06060606061
41825,120,43666.666666666664
41826,270,44822.22222222222
41828,210,42466.666666666664
41831,330,52006.06060606061
41832,120,48191.666666666664
41833,110,41190.90909090909
41834,150,42146.666666666664
41835,200,41220.0
41836,290,41324.137931034486
41837,330,51545.454545454544
41838,130,51130.769230769234
41839,220,38768.181818181816
41840,370,46259.45945945946
41843,220,44795.454545454544
41844,280,47803.57142857143
41847,140,53585.71428571428
41855,160,43081.25
41858,2300,58526.52173913043
41862,230,47634.782608695656
42001,14100,99884.68085106384
42003,12170,60740.83812654067
42020,1080,59540.74074074074
42021,580,64213.793103448275
42023,970,61032.989690721646
42024,580,61184.48275862069
42025,8740,69951.83066361556
42027,970,85038.14432989691
42028,250,57160.0
42029,2940,65362.925170068025
42031,1240,60707.25806451613
42035,430,80534.88372093023
42036,520,54869.230769230766
42038,2130,68338.96713615024
42039,670,67701.49253731343
42040,490,60167.34693877551
42041,1600,47056.875
42044,1500,83564.0
42045,1000,64798.0
42048,940,46734.04255319149
42049,670,50032.835820895525
42050,960,49611.458333333336
42051,1330,74257.8947368421
42053,2250,68830.66666666667
42054,430,71983.72093023256
42055,1080,68534.25925925926
42056,800,62837.5
42058,970,56262.886597938144
42064,3170,53958.675078864355
42066,9170,61228.57142857143
42069,470,84572.34042553192
42071,12120,65874.17491749175
42076,430,57848.83720930233
42078,680,55605.882352941175
42079,570,53117.54385964912
42081,830,60536.14457831325
42082,820,66942.68292682926
42083,120,58908.333333333336
42085,340,49158.82352941176
42086,1930,71360.62176165803
42087,940,58922.34042553192
42088,1120,53931.25
42101,25060,48449.04229848364
42103,10760,109914.59107806691
42104,17930,72446.2911321807
42120,940,49520.21276595745
42122,2630,96903.04182509506
42123,330,52403.030303030304
42127,2610,50524.52107279693
42129,2720,45687.132352941175
42133,560,48755.357142857145
42134,8090,58430.284301606924
42140,450,45742.22222222222
42141,13360,59298.27844311377
42154,280,42835.71428571428
42156,170,63911.76470588235
42157,160,41731.25
42159,580,63853.44827586207
42160,860,47924.41860465116
42164,7000,57848.142857142855
42166,950,48149.47368421053
42167,3060,59936.60130718954
42170,710,67845.07042253521
42171,3320,62720.78313253012
42202,980,58958.163265306124
42204,260,66415.38461538461
42206,2450,64079.5918367347
42207,440,62384.09090909091
42210,1690,52599.408284023666
42211,5750,60745.217391304344
42214,300,48666.666666666664
42215,530,68747.16981132075
42217,1510,62506.622516556294
42220,2690,59261.71003717472
42223,3710,40485.98382749326
42232,390,70205.1282051282
42234,820,65645.12195121951
42236,390,75902.56410256411
42240,17800,56497.52808988764
42254,110,49663.63636363636
42256,2010,59427.86069651741
42259,430,50109.3023255814
42261,4110,52904.379562043796
42262,3260,39538.343558282206
42265,390,93369.23076923077
42266,1040,63926.92307692308
42273,190,61057.89473684211
42274,1090,61862.38532110092
42275,360,48547.22222222222
42276,6470,58080.52550231839
42280,230,44056.52173913043
42285,160,54075.0
42286,630,69390.47619047618
42301,20130,60910.134128166916
42303,18380,71161.47986942329
42320,3230,53427.55417956656
42321,170,52223.529411764706
42323,380,56881.57894736842
42324,450,63135.555555555555
42325,760,54396.05263157895
42326,130,44815.38461538462
42327,1730,68794.79768786127
42328,550,49861.818181818184
42330,3370,53989.3175074184
42333,420,50361.90476190476
42337,700,43275.71428571428
42339,380,53365.78947368421
42343,710,48863.380281690144
42344,340,40938.23529411765
42345,4460,59596.41255605381
42347,2430,57867.9012345679
42348,2060,66041.26213592233
42349,500,42796.0
42350,550,62340.0
42351,1810,67597.23756906077
42352,770,58492.207792207795
42354,140,45578.57142857143
42355,810,65064.1975308642
42361,190,59878.94736842105
42366,2800,80692.5
42367,370,41532.43243243243
42368,540,57937.03703703704
42369,110,45000.0
42371,190,68221.05263157895
42372,710,57756.33802816901
42376,3250,71564.30769230769
42378,1500,64185.333333333336
42404,920,68465.21739130435
42406,1170,64458.97435897436
42408,2190,53817.808219178085
42409,900,76357.77777777778
42410,470,40587.234042553195
42411,690,60198.55072463768
42413,1310,88133.58778625954
42420,16570,64490.464695232346
42431,11120,62631.8345323741
42436,590,69840.67796610169
42437,2970,66830.97643097643
42441,560,63092.857142857145
42442,1180,54703.38983050847
42445,4590,55680.82788671024
42450,1570,51956.050955414015
42451,270,56451.851851851854
42452,1010,70507.92079207921
42453,210,45023.80952380953
42455,1340,61785.82089552239
42456,690,74131.88405797101
42458,410,61002.439024390245
42459,1660,58696.385542168675
42461,580,56593.10344827586
42462,580,76732.75862068965
42464,740,55260.81081081081
42501,6860,50957.871720116615
42503,10390,74333.9749759384
42516,170,44847.05882352941
42518,1220,57793.44262295082
42519,1160,42871.55172413793
42528,560,54696.42857142857
42533,360,39819.444444444445
42539,3810,45648.03149606299
42541,220,51963.63636363636
42544,2410,58852.69709543569
42553,2310,50186.14718614719
42565,250,61716.0
42566,230,41413.04347826087
42567,2320,49513.362068965514
42602,3580,45416.75977653631
42603,180,39227.77777777778
42629,1940,54573.71134020619
42633,7090,46638.92806770099
42634,410,37917.07317073171
42635,1150,41741.739130434784
42642,5310,53703.57815442561
42647,1220,43868.03278688525
42649,540,42707.40740740741
42653,1460,43557.53424657534
42701,24310,75159.85191279309
42712,770,47400.0
42713,740,44601.35135135135
42715,180,37155.555555555555
42716,670,52046.26865671642
42717,2510,49943.82470119522
42718,10550,53390.04739336493
42721,1340,52037.31343283582
42722,320,51090.625
42724,2350,62962.97872340425
42726,2040,57168.13725490196
42728,6320,50532.43670886076
42729,590,69561.01694915254
42732,790,53488.60759493671
42733,550,48330.90909090909
42740,840,67570.23809523809
42741,130,44423.07692307692
42743,3480,50279.88505747126
42746,780,43175.64102564102
42748,3930,56376.08142493639
42749,2110,51024.644549763034
42753,230,42495.65217391304
42754,6130,56346.98205546493
42757,1250,50126.4
42762,180,44388.88888888889
42764,240,45354.166666666664
42765,2440,56801.229508196724
42776,1080,60860.18518518518
42782,380,51776.31578947369
42784,1120,53100.892857142855
42788,140,57807.142857142855
43001,1290,101301.5503875969
43003,1350,61922.22222222222
43004,15340,93837.0925684485
43006,310,46954.83870967742
43009,910,75205.4945054945
43011,3690,81090.78590785908
43013,590,73774.57627118644
43014,1590,64948.42767295597
43015,29930,104515.50283995991
43016,23240,119241.17900172118
43017,20540,171643.6222005842
43019,4290,67362.00466200466
43021,7310,179817.64705882352
43022,1110,87109.00900900901
43023,6330,149284.04423380728
43025,3160,88915.82278481012
43026,32320,91782.64232673268
43028,3680,78997.01086956522
43029,250,74608.0
43031,6600,96503.63636363637
43035,16140,123424.28748451054
43037,170,52911.76470588235
43040,18030,81587.24348308374
43044,2520,73758.33333333333
43045,950,81043.15789473684
43046,1580,87090.50632911392
43050,13380,74862.10762331838
43054,13380,225673.16890881912
43055,29080,59122.18019257222
43056,8750,67232.0
43060,1330,61885.71428571428
43061,2480,105179.83870967742
43062,16390,79869.55460646735
43064,9410,142449.73432518597
43065,23110,166437.7758546084
43066,640,83403.125
43067,740,78398.64864864865
43068,28610,55805.55749737854
43071,1180,68477.1186440678
43072,2620,66482.4427480916
43074,8400,105855.95238095238
43076,4510,92210.86474501109
43078,9650,62918.54922279793
43080,2480,65353.62903225807
43081,34550,83786.77279305355
43082,16180,151694.5611866502
43084,410,72553.65853658537
43085,12720,114568.5534591195
43102,2230,71932.73542600896
43103,6310,73103.9619651347
43105,4240,83400.7075471698
43106,680,61872.05882352941
43107,1550,71465.80645161291
43110,20990,69442.21057646499
43112,2490,94301.6064257028
43113,11080,66071.75090252707
43115,570,60982.45614035088
43116,1670,87249.70059880239
43119,14840,66462.60107816712
43123,35070,75599.2015968064
43125,7760,59646.00515463918
43128,990,54221.21212121212
43130,28710,65215.116684082204
43135,1880,61551.59574468085
43136,1040,75650.0
43137,1380,70663.76811594203
43138,8010,58218.60174781523
43140,9590,73330.44838373305
43143,2790,69694.98207885305
43145,910,64796.703296703294
43146,4540,81008.59030837004
43147,23260,94121.75408426483
43148,1090,67282.56880733946
43149,1090,71522.01834862385
43150,1060,72208.49056603774
43152,360,50458.333333333336
43153,400,67440.0
43154,1470,72312.24489795919
43155,1180,72326.27118644067
43160,10360,57513.61003861004
43162,3410,69481.81818181818
43164,1040,67174.03846153847
43201,12430,65842.96057924377
43202,10120,61555.928853754944
43203,3900,50283.333333333336
43204,19750,50355.240506329115
43205,6020,58704.81727574751
43206,11780,83938.28522920204
43207,21870,46607.63603109282
43209,12860,142409.87558320374
43210,260,19657.69230769231
43211,9350,31336.042780748663
43212,13170,120573.19665907366
43213,17200,48686.86046511628
43214,14960,97348.99732620321
43215,11610,158974.16020671834
43217,1010,37747.52475247525
43219,13900,50624.24460431655
43220,14670,136237.1506475801
43221,17120,176687.0327102804
43222,1610,37005.5900621118
43223,10640,38487.78195488722
43224,19610,40491.27995920449
43227,11660,37995.79759862779
43228,26840,48698.54694485842
43229,24870,44657.29794933655
43230,29980,80504.06937958639
43231,10920,52128.93772893773
43232,21840,40428.89194139194
43235,22900,97920.82969432314
43240,3750,74995.73333333334
43302,22090,54408.42009959258
43310,1610,70332.29813664596
43311,9490,62869.441517386724
43314,1460,60771.91780821918
43315,3340,65062.5748502994
43316,2990,67400.33444816053
43318,1620,63131.48148148148
43319,580,75362.06896551725
43320,700,58838.57142857143
43321,140,45278.57142857143
43323,310,69441.93548387097
43324,1460,83044.52054794521
43326,5700,55867.01754385965
43331,2170,57431.79723502304
43332,910,61805.494505494506
43333,400,62935.0
43334,3200,72778.75
43337,480,71279.16666666667
43338,4890,72809.81595092025
43340,640,56256.25
43341,410,59395.12195121951
43342,1700,73154.70588235294
43343,620,55930.645161290326
43344,2710,66746.49446494466
43345,430,68662.79069767441
43347,680,62945.58823529412
43348,950,60851.57894736842
43351,4990,66397.39478957916
43356,590,80661.01694915254
43357,2290,76145.41484716158
43358,1210,67706.61157024793
43359,380,54413.15789473684
43360,880,75546.59090909091
43402,14280,72864.77591036414
43406,800,57533.75
43407,290,66975.86206896552
43410,5120,58531.0546875
43412,2190,81018.26484018264
43413,700,66830.0
43416,1430,78347.55244755244
43420,14990,57408.405603735824
43430,2300,67479.13043478261
43431,2290,63854.14847161572
43432,720,77044.44444444444
43435,680,68397.05882352941
43440,2730,91664.83516483517
43442,500,65416.0
43443,950,70389.47368421052
43445,610,72459.01639344262
43447,1770,69188.13559322034
43449,4140,68274.63768115942
43450,1780,77891.57303370787
43451,530,67507.54716981133
43452,7280,79779.67032967033
43457,760,54810.52631578947
43460,3290,68042.55319148937
43462,520,65857.69230769231
43464,650,54735.38461538462
43465,2950,59105.08474576271
43466,1050,65615.23809523809
43469,1600,73811.25
43501,350,53965.71428571428
43502,3560,75288.48314606742
43504,570,99585.9649122807
43506,7560,63759.391534391536
43511,430,65902.32558139534
43512,13740,65180.71324599709
43515,4040,64612.376237623765
43516,1310,65802.29007633588
43517,1780,66807.30337078651
43518,1190,64185.71428571428
43521,1250,56856.8
43522,1700,75918.82352941176
43524,610,68452.45901639345
43525,540,82270.37037037036
43526,2850,65102.10526315789
43527,1080,64596.2962962963
43528,8230,97395.1397326853
43532,1930,68503.62694300518
43533,760,66869.73684210527
43534,830,59640.96385542169
43535,340,71291.17647058824
43536,160,54368.75
43537,15350,94887.03583061889
43540,680,76019.11764705883
43542,2270,141376.2114537445
43543,3620,57001.38121546961
43545,7220,71114.81994459833
43548,350,64420.0
43549,690,57984.057971014496
43551,22150,108147.94582392776
43554,1260,56156.34920634921
43556,860,59829.06976744186
43557,1270,60850.393700787405
43558,6640,73891.26506024097
43560,17350,115553.4870317003
43566,4530,94083.66445916115
43567,6350,65632.28346456694
43569,1250,60488.0
43570,1480,58512.83783783784
43571,3960,130187.12121212122
43604,3130,45480.511182108625
43605,9680,33928.305785123965
43606,10320,72641.86046511628
43607,8380,36505.369928400956
43608,4840,31622.520661157025
43609,8150,34430.552147239265
43610,1830,36142.62295081967
43611,8760,54568.60730593607
43612,13310,41523.6664162284
43613,15690,50598.534098151686
43614,14940,58523.29317269076
43615,19460,64958.01644398767
43616,10590,70483.66383380548
43617,3880,112965.206185567
43619,3840,64710.416666666664
43620,1840,42942.934782608696
43623,10230,76308.69990224829
43701,25650,58742.45614035088
43713,3290,63715.80547112462
43716,810,71854.32098765433
43718,1560,111258.97435897436
43719,1030,74128.15533980583
43720,540,54448.148148148146
43723,2170,49364.05529953917
43724,2940,58288.43537414966
43725,9190,57924.047878128404
43727,710,59147.887323943665
43728,460,46363.04347826087
43730,1010,51706.930693069306
43731,2240,49894.642857142855
43732,800,57785.0
43734,630,63114.28571428572
43739,1090,66842.20183486238
43746,610,69549.18032786885
43747,440,76097.72727272728
43748,1230,57642.276422764226
43749,1030,54187.3786407767
43754,620,63958.06451612903
43755,810,65022.22222222222
43756,2130,53259.62441314554
43758,1360,51469.85294117647
43760,860,63915.11627906977
43762,2060,71367.47572815535
43764,3500,53176.0
43766,610,51342.62295081967
43767,690,72688.40579710146
43771,820,50923.170731707316
43772,930,53002.15053763441
43773,1300,73569.23076923077
43777,1880,48690.425531914894
43778,640,104806.25
43779,410,69907.31707317074
43780,1080,72959.25925925926
43782,290,46862.06896551724
43783,2180,66202.29357798165
43787,1230,53400.0
43788,350,82962.85714285714
43793,2140,85686.44859813084
43802,490,60261.22448979592
43804,1820,58528.57142857143
43811,330,57800.0
43812,8310,54501.925391095065
43821,2060,62312.6213592233
43822,2240,62162.94642857143
43824,1720,58647.09302325582
43830,3170,74715.77287066246
43832,3160,53356.962025316454
43837,790,59537.9746835443
43840,580,68025.86206896552
43843,540,59468.51851851852
43844,1710,56956.14035087719
43845,2200,58461.36363636364
43901,980,79528.57142857143
43903,770,60518.181818181816
43906,3280,59264.0243902439
43907,2320,72779.74137931035
43908,550,68505.45454545454
43910,1700,74939.41176470589
43912,2810,62434.16370106761
43913,590,51610.16949152543
43915,740,81933.78378378379
43917,1250,75568.8
43920,9400,53983.1914893617
43930,370,70740.54054054055
43932,380,72615.78947368421
43933,880,77897.72727272728
43935,3590,53779.38718662952
43938,2270,53855.06607929515
43942,1010,76278.21782178218
43943,1620,86447.53086419753
43944,1140,76460.52631578948
43945,1240,56367.74193548387
43946,800,94906.25
43947,2430,61715.22633744856
43950,6810,87542.58443465491
43952,7010,51797.71754636234
43953,5530,71053.70705244123
43963,670,51467.164179104475
43964,4240,57108.72641509434
43968,2880,51856.25
43971,500,47496.0
43973,800,71001.25
43976,690,72942.02898550725
43977,970,56348.45360824742
43983,240,65454.166666666664
43986,810,61367.9012345679
43988,990,72085.85858585859
44001,11470,74927.55013077594
44003,1910,52547.64397905759
44004,14230,53456.71117357695
44010,800,85341.25
44011,12310,131368.074735987
44012,13280,128553.31325301205
44017,9120,66653.1798245614
44021,2940,71664.62585034013
44022,8830,325834.54133635334
44023,9630,186625.7528556594
44024,12190,102527.23543888434
44026,5920,115422.63513513513
44028,5520,96948.00724637682
44030,6450,52545.891472868214
44032,670,51520.89552238806
44035,31050,52293.719806763285
44039,19610,80147.47577766445
44040,1650,403832.7272727273
44041,6620,56412.23564954683
44044,6690,80200.0
44046,1010,71113.86138613861
44047,4450,61060.449438202246
44048,1110,60686.48648648649
44050,3460,76802.31213872832
44052,12970,40062.297609868925
44053,10670,60898.969072164946
44054,6730,69051.7087667162
44055,8430,35942.9418742586
44056,6580,89107.14285714286
44057,9460,64373.467230443974
44060,33010,84220.38776128447
44062,5910,61186.802030456856
44064,820,71497.56097560975
44065,2140,96396.72897196261
44067,11190,83479.08847184987
44070,17010,71680.95238095238
44072,2470,182728.34008097165
44074,4530,85869.75717439293
44076,2200,54850.90909090909
44077,30350,80194.9917627677
44081,3800,74767.63157894737
44082,600,54860.0
44084,1870,73188.77005347594
44085,1460,63478.08219178082
44086,1140,70621.05263157895
44087,11610,88191.98966408269
44089,8360,73915.19138755981
44090,5580,67372.58064516129
44092,9080,60407.26872246696
44093,610,54862.29508196721
44094,20360,91461.54223968566
44095,17740,57652.25479143179
44099,1000,59820.0
44102,17360,50869.0668202765
44103,5370,32782.68156424581
44104,6390,26511.11111111111
44105,13340,32525.712143928034
44106,8650,97005.78034682081
