ZIPCODE,POPULATION_DENSITY
30901,800.6718924972004
30903,3441.176470588235
30904,2478.6093674553354
30905,640.1915927938232
30906,683.642907033183
30907,2122.170814055271
30909,1598.9925789210597
30912,1999.9999999999998
31001,27.497373589731875
31002,25.17845554834523
31003,24.216216216216218
31005,785.7031371936944
31006,27.122920879084553
31007,17.947234808316463
31008,264.40371967732233
31009,20.661099220837357
31011,18.621260112574898
31012,49.31803977794934
31014,65.19709371489779
31015,100.77725919664842
31016,16.642166004783114
31017,21.133433411053264
31018,31.027505878492917
31019,42.54303857871747
31020,23.63808885912034
31021,119.2368573827115
31022,32.89595268896692
31023,54.23175499642168
31024,59.665807166209106
31025,19.393210794394
31027,56.8250184459958
31028,1663.4777715250423
31029,63.31244557780819
31030,109.00495712061945
31031,49.34751123751492
31032,92.27289512555392
31033,35.8244333409651
31035,26.37277648878577
31036,51.53887025273793
31037,72.80430782734929
31038,8.200342668721243
31039,26.038001407459536
31041,18.074052392799647
31042,18.995047461824186
31044,16.809488612740797
31045,20.104654365188654
31046,44.69072096038929
31047,155.70919815257915
31049,18.527447500436
31050,43.96956303822846
31051,98.94179894179895
31052,123.04804164177833
31054,32.92351341766167
31055,61.24601659473633
31057,25.10325467953659
31058,21.33089513398374
31060,18.813242951173983
31061,184.9261225317825
31062,1840.1486988847582
31063,49.60428631460989
31064,37.439235526466966
31065,17.34328219288584
31066,16.849558562131826
31067,63.866513233601836
31068,60.391178991662116
31069,196.46023204454258
31070,19.6479899200693
31071,21.671938544961588
31072,17.515355656825836
31075,45.73271281468723
31076,25.561024443146742
31077,13.431373581804966
31078,33.76734056152644
31079,21.43751117468264
31081,7.092398982763492
31082,46.27711132650974
31083,176.41325536062377
31084,486.79245283018867
31085,23.44294351666629
31087,20.820216481952652
31088,1595.7690472403372
31089,31.538872736280787
31090,7.127016059817499
31091,59.779039894934506
31092,39.54844417912994
31093,1430.3101288384173
31094,10.320357228882179
31096,43.29549246793089
31097,24.341908465450196
31098,157.61611089887026
31201,819.5509822263798
31204,2150.7036480393494
31206,1041.223451882096
31207,5630.0578034682085
31210,749.4131597415483
31211,330.9820502917081
31213,0.0
31216,292.44426693776774
31217,186.36294608959756
31220,291.4148539661817
31301,388.21241332656854
31302,175.97759103641457
31303,24.569209213146188
31304,57.66710353866317
31305,140.76198086821634
31307,262.70071071334564
31308,85.02787703839931
31309,46.42774921341417
31312,102.89350837890942
31313,599.2506021946651
31314,204.23056583818087
31315,626.8731686898284
31316,33.70149511710311
31318,251.1045655375552
31320,75.05910669932827
31321,45.62106963595454
31322,725.9831701871888
31323,13.963403520172443
31324,159.8848548203392
31326,275.01213141894783
31327,4.996412831813058
31328,590.4625826040365
31329,85.32864847505974
31331,26.09862729725061
31401,4509.665350239035
31404,2068.818351560416
31405,1221.7041536693482
31406,1309.7717106277958
31407,252.13184365319688
31408,406.7187053005844
31409,97.98617373008717
31410,1196.156763590392
31411,395.789076145966
31415,1982.4561403508771
31419,792.2322247617271
31501,1180.9841534612176
31503,63.67145097093234
31510,43.57001597154323
31512,28.217455157091393
31513,48.50948836423737
31516,90.40986624125661
31518,15.12449781940834
31519,26.63313582973897
31520,1327.46939260668
31522,267.25493460606396
31523,71.5046295045106
31524,0.0
31525,287.7267680523158
31527,45.70487707942997
31532,14.155811281811632
31533,261.1356579890136
31535,112.05953162617641
31537,34.57059804361298
31539,53.57804144632568
31542,27.440720819219244
31543,38.39810411362508
31544,9.80305137232857
31545,162.87733467945483
31546,47.624370499364616
31547,513.5027799841145
31548,352.71317829457365
31549,19.981615842503103
31550,15.282431082113677
31551,14.248596094208365
31552,10.879970115103546
31553,30.54410143651178
31554,33.84900930895593
31555,19.440772750381292
31556,135.9026369168357
31557,27.59264800558563
31558,268.132822679354
31560,20.761195120169482
31561,63.14897223988135
31562,20.2596435717277
31563,11.887126170531777
31565,13.952889104468564
31566,54.82286418271129
31567,18.486997635933808
31568,9.85660307234886
31569,83.09011852998987
31601,212.4745199361213
31602,850.9146191947428
31605,378.0807551127425
31606,87.59273123255973
31620,85.6838274781382
31622,19.661653456587285
31623,134.98312710911136
31624,16.03133225030539
31625,19.537180706408396
31626,24.231525473539854
31627,272.5199543899658
31629,20.686175580222
31630,4.634853211212142
31631,4.521665979114595
31632,92.56095806660433
31634,20.56689166836767
31635,54.880701402134996
31636,48.24035723858217
31637,36.01188594550168
31638,38.686509699392865
31639,47.683479803419345
31641,21.908465450194434
31642,26.438661549506367
31643,33.156049294353686
31645,102.20413026211278
31647,78.42136788162478
31648,225.54760355671215
31649,21.426832237643048
31650,32.458238569523964
31698,26464.285714285714
31699,1158.5820895522388
31701,760.1153931503809
31705,231.14718938276258
31707,1348.9202879232205
31709,126.08421881149154
31711,14.749162172737016
31712,25.729302477183833
31714,34.477800322730104
31716,35.803476497786995
31719,116.66985523882406
31720,98.16612729234089
31721,94.28031209387214
31722,655.1724137931035
31730,38.287388730489525
31733,27.6707530647986
31735,37.54595588235294
31738,33.703181118522316
31743,11.623830697983358
31744,26.0997856263704
31747,355.2465233881163
31749,47.288112553524094
31750,66.36856984557684
31756,24.7020917506265
31757,122.77960526315789
31763,92.2349886606058
31764,16.47073775179513
31765,31.248893243769693
31768,156.0206380350265
31771,52.41588573225899
31772,7.654438621565825
31773,44.033772214677924
31774,40.04891288138626
31775,65.18599562363238
31778,24.167759341188013
31779,70.29109164678142
31780,22.898085980559173
31781,64.29121867087446
31783,11.159161701998972
31784,23.30230337749135
31787,16.8634828531925
31788,82.38786484722266
31789,19.284176365962495
31790,32.103571869978985
31791,65.06214451232357
31792,113.03226173595928
31793,90.24860031337013
31794,239.46344948011745
31795,40.559355893213876
31796,18.262440466414848
31798,12.671118100492407
31801,34.809577262680385
31803,20.02312809214458
31804,112.74509803921569
31805,45.055348469445384
31806,30.176240923409996
31807,213.5730259762601
31808,128.50903353664404
31810,17.896913776646517
31811,39.06004822228175
31812,6.72803267561356
31814,16.388503946496353
31815,14.764609933067101
31816,153.5417191832619
31820,211.96807845295575
31821,2.754031902705561
31822,47.34001273096677
31823,88.35247246308883
31824,16.328633742881763
31825,17.547055251973287
31826,44.951987451700525
31827,14.111143439045684
31829,117.36485907650133
31830,40.30833762602104
31831,46.47705430081692
31832,8.782580540715559
31833,70.33782543986625
31836,13.940565353950229
31901,1942.8699955015738
31903,2007.380073800738
31904,1140.1269466893275
31905,416.2515566625156
31906,3169.726107226107
31907,2404.5891095562993
31909,1930.9985178679258
32003,1712.716252052027
32008,38.45735934342154
32009,38.64616385973476
32011,79.8542863894957
32024,130.9807650624733
32025,229.71516551193227
32026,3009.2165898617513
32033,53.47426924125752
32034,546.9651267396941
32038,86.04276030545739
32040,62.458930214220004
32043,121.50150446406552
32044,88.37408837408837
32046,48.749404231510454
32052,33.417756376113715
32053,31.411104706388574
32054,57.49027191912963
32055,88.33941099950952
32058,61.20412462579
32059,20.08602259571915
32060,53.94124865544564
32061,12.87124209760313
32062,39.703641256768584
32063,131.3966458582024
32064,885.1612903225806
32065,1891.7046700917854
32066,26.406454269019367
32068,502.64105404763785
32071,34.75634580244459
32072,12.083690747025697
32073,2357.5019686231753
32079,869.4779116465863
32080,1296.284391874518
32081,118.46343187828955
32082,871.9290332280859
32083,116.9576059850374
32084,624.2702952416951
32086,372.92616226071107
32087,40.86045392276649
32091,115.96549217127996
32092,224.25854607535632
32094,47.09055077274142
32095,146.55881821648637
32096,16.224470318763125
32097,117.5434502796324
32102,40.74856625415031
32110,28.835391649118815
32112,145.2214188883868
32113,81.11978847895806
32114,1897.6755190157924
32117,2139.5060635566965
32118,4002.1236432279375
32119,2567.268565615463
32124,132.65373961218836
32127,1856.5296976582717
32128,506.0904438392242
32129,2703.9677202420985
32130,59.29183410417773
32131,139.7111269614836
32132,968.2793549246969
32133,388.10198300283287
32134,33.61763886405316
32136,377.47920665387073
32137,640.5128031432055
32139,93.67739794225025
32140,63.357472979366065
32141,748.4268707482993
32145,59.038673794013896
32147,34.780058651026394
32148,132.5138713073929
32157,259.2356687898089
32159,908.9964417293825
32162,1945.8202334295188
32164,1249.617151607963
32168,144.0347018721709
32169,670.6750478272752
32174,384.6533412067334
32176,2731.2380952380954
32177,113.72619701307356
32179,118.37101970915212
32180,39.38706333865591
32181,101.78756683425105
32187,72.05653472426701
32189,237.90405178417797
32190,36.95981804397271
32193,104.23246999368288
32195,157.13678643939753
32202,3987.4055415617127
32204,2543.6464088397793
32205,3719.1988404269346
32206,2866.0178426601783
32207,2888.638334778838
32208,2656.715133786458
32209,3674.8794858061055
32210,2931.7189360857483
32211,3693.9566428484923
32212,370.1814058956915
32216,2769.695044472681
32217,3561.802006435737
32218,552.6867939349464
32219,222.4051793499616
32220,210.89842795471208
32221,776.341036122466
32222,751.6215515004756
32223,2080.152671755725
32224,1839.7202665028587
32225,1984.084980909537
32226,184.0184940863291
32227,1944.7963800904977
32228,2434.108527131783
32233,2319.745222929936
32234,51.01709837356935
32244,2430.066079295154
32246,2573.9382748615144
32250,2939.144546192187
32254,1094.1783583293018
32256,605.7357825313625
32257,2976.0640470549793
32258,1424.1843631912288
32259,674.4555685472085
32266,3011.1253744116384
32277,4121.33482267523
32301,2836.235248597408
32303,1334.5074391343553
32304,2945.9269662921347
32305,224.01651693543886
32308,1461.9708770741618
32309,271.50702196615055
32310,164.98696373548236
32311,392.05271296981107
32312,305.60989643268124
32317,367.7550913701603
32320,96.6771913997895
32321,15.885428193438287
32322,55.76973931439549
32323,28.090614886731395
32324,77.83686422506219
32327,116.58073669094621
32328,28.05220257449557
32330,238.71733966745842
32331,14.554312770191451
32332,366.0276415514934
32333,107.04331805942653
32334,11.517127492907647
32336,7.680372810044669
32340,50.57132578418104
32343,114.96336581312788
32344,25.621605035374643
32346,51.222316349993946
32347,76.16319739852155
32348,39.05467717583394
32350,27.670376879515718
32351,83.44348738994536
32352,68.71137702236898
32355,91.17475160724722
32356,3.30294961081524
32358,13.705194556258387
32359,10.992450275290299
32361,109.89969472307021
32399,8.064516129032258
32401,2116.9377453729667
32403,67.7295341474446
32404,298.09005151120215
32405,1577.479610628782
32407,673.5120334342124
32408,1454.7522031649767
32409,114.90560050769471
32410,36.89668927004387
32413,179.68300895130164
32420,40.94181450149904
32421,32.76884737018523
32423,19.32308068609166
32424,51.06290561602533
32425,53.16917022854396
32426,19.41947719963717
32427,31.72657073412058
32428,61.89084859988483
32430,14.42666345806762
32431,46.92841603646534
32432,689.922480620155
32433,61.86804828989379
32435,51.45602525221266
32437,19.29964186231596
32438,64.60647337767735
32439,75.2337952353555
32440,72.38705972434916
32442,39.5031931480809
32443,49.50092358792727
32444,2021.6164412735598
32445,101.53609831029186
32446,67.98983375488054
32447,200.51413881748073
32448,46.89035518742103
32449,9.560191203824076
32455,20.411857496271907
32456,84.93878944544701
32459,209.3176212661003
32460,78.98676809776232
32461,21.775544388609717
32462,22.21238477162648
32463,1357.142857142857
32464,23.442681645565905
32465,39.05394029383522
32466,49.69868903298562
32501,3082.7858081471745
32502,1432.0451584889274
32503,2602.0972199642333
32504,2004.019067202542
32505,2081.679332989006
32506,1042.6665845168047
32507,1150.2697556331325
32508,720.9560182333373
32509,516.4319248826291
32511,4711.934156378601
32514,1909.2811925668775
32526,624.0350726381845
32530,775.5102040816327
32531,24.358944875008625
32533,353.7116154873164
32534,1445.0968273588792
32535,88.24596155455737
32536,423.8585776038194
32539,206.18073596632576
32541,1339.6161459678112
32542,213.01374083430898
32544,191.4087176247631
32547,929.683475473642
32548,1490.6750924784217
32550,873.7155621742368
32561,656.6084788029925
32563,1348.1347773766545
32564,31.594069395095847
32565,24.754360905510108
32566,836.5673681333698
32567,25.180062555597
32568,20.00627999820571
32569,2777.503090234858
32570,90.17598978608353
32571,277.6725538644951
32577,69.67774982298086
32578,1250.9036520004981
32579,2288.690476190476
32580,292.4219436237323
32583,177.066969321587
32601,4089.108910891089
32603,4931.236283833211
32605,2292.7292729272926
32606,1278.129024704367
32607,2513.09342794391
32608,1175.9786568159664
32609,167.02138080269287
32612,6688.725490196079
32615,103.1541575563397
32616,1358.2554517133956
32617,139.05715929473078
32618,85.05676317873801
32619,40.01319674142
32621,76.10740084503202
32622,21.268902038132808
32625,21.687827441355555
32626,39.83737846244275
32628,46.844514845364806
32631,156.36754433100484
32639,6.980833479866362
32640,50.30561498733983
32641,290.7452240961895
32643,93.32650622973203
32648,7.272545723842966
32653,328.2475913005699
32656,247.49222944334556
32658,102.63245584805064
32664,360.1694915254237
32666,108.19114500466341
32667,40.75976021142649
32668,41.84369133484834
32669,112.25721708728112
32680,40.90770856008707
32681,369.5652173913044
32683,18.419126616247866
32686,67.65656483697784
32692,56.88391824141921
32693,59.15506667964567
32694,80.10171646535284
32696,82.18665105226965
32697,551.19825708061
32701,3831.14346590909
32702,47.55207875538367
32703,909.3360097610896
32707,3639.0319258496393
32708,2278.4315852269647
32709,21.990076185415937
32712,700.2699213707311
32713,942.4592621246554
32714,4074.567554932211
32720,472.86216943431674
32724,335.90863994258336
32725,1959.8044778073584
32726,1638.766159384716
32730,4502.943650126156
32732,99.64165374124191
32735,1029.8153034300792
32736,92.38068127905873
32738,1698.2447983261652
32744,267.10340206953026
32746,1846.2343572241182
32750,2202.152414194299
32751,2833.902161547213
32754,81.7431013678042
32757,652.5957072580867
32759,70.18358716112158
32763,1265.5794297958455
32764,34.30531732418525
32765,1439.6412968498505
32766,358.17285753399653
32767,41.46437890408793
32771,1363.9771756209168
32773,1039.504567941357
32776,237.54629629629628
32778,741.7722527691448
32779,1460.2299825128505
32780,542.9713837710702
32784,124.67827073245213
32789,3151.9702220510844
32792,3817.5604198877045
32796,1374.7696088470204
32798,826.044703595724
32801,5273.522975929978
32803,2735.90333716916
32804,2360.5126806653943
32805,3279.6992481203006
32806,3727.2863793362367
32807,3895.62956543271
32808,3868.9044756179023
32809,2583.518286210557
32810,3481.0331784286177
32811,4310.033686236766
32812,3809.3249826026445
32814,4713.409961685824
32817,3125.445156695157
32818,3796.8871595330743
32819,1211.3687069550879
32820,526.6494947493561
32821,1917.0469798657716
32822,4011.574249186777
32824,1207.1848169905106
32825,1844.8263864727576
32826,3057.6161700354237
32827,272.3925329679739
32828,2710.6729733526904
32829,1843.210259592512
32830,1.2769510338392023
32831,258.35958938916554
32832,245.21992778756027
32833,265.149776196488
32835,4234.294871794872
32836,1070.408950617284
32837,2285.9501919128807
32839,6720.892928752841
32901,1952.308917197452
32903,3482.814614343708
32904,1393.177550594617
32905,2324.6315789473683
32907,2359.2719896320505
32908,565.0256782694403
32909,694.8577756246107
32920,2530.3186022610485
32922,2713.4800800436597
32925,394.702842377261
32926,448.52738240744384
32927,1279.8177676537587
32931,2609.0384615384614
32934,715.6773714191365
32935,3033.845676137246
32937,3722.27191413238
32940,245.72464157637287
32948,25.58861754216285
32949,138.10898814277814
32950,223.00627240143376
32951,1311.8239921337265
32952,1606.4156431803492
32953,705.3754107508214
32955,1641.8705425656767
32958,908.9475758770201
32960,1763.1995776135163
32962,1853.6107711138309
32963,858.6812553987908
32966,53.71790023720307
32967,468.83332132305253
32968,487.8883522835304
32970,276.20783956244304
32976,353.8881309686221
33001,161.29032258064515
33004,2730.4256437204417
33009,7727.558436456491
33010,10701.343836886006
33012,12331.114524662911
33013,8878.048780487805
33014,6587.911197536866
33015,10880.82191780822
33016,10359.150102810145
33018,2368.9834078183594
33019,3869.6209016393445
33020,6828.982154659616
33021,5274.032387734007
33023,6600.498338870432
33024,5958.422671762842
33025,5564.467483506127
33026,6289.560803354666
33027,4315.123849435007
33028,4642.782608695652
33029,2605.4026033867062
33030,1856.7307168907519
33031,274.4262295081967
33032,1810.4950074357341
33033,2912.7851711026615
33034,66.53511923273528
33035,649.5812879006642
33036,516.6836908409942
33037,343.3877454459427
33039,402.64026402640263
33040,1777.315465254512
33042,228.4538506760729
33043,290.7313784967981
33050,981.5181518151816
33051,1821.5102974828371
33054,3314.0608963393775
33055,7193.00582847627
33056,5768.1803224745
33060,4570.575692963753
33062,6300.447250723493
33063,5791.032917139613
33064,5061.054844257596
33065,6261.577424023155
33066,5155.381092574419
33067,2555.5877523423164
33068,8399.190829399864
33069,2740.7486402900713
33070,1224.2840778923253
33071,4946.34015790178
33073,3654.2219994988723
33076,2803.52431209951
33101,0.0
33109,1897.7635782747604
33122,0.16857720836142953
33125,13493.084016393443
33126,9356.558195248552
33127,8754.996971532404
33128,19047.85894206549
33129,10239.082161361954
33130,23669.99093381686
33131,36651.10565110565
33132,6409.299655568312
33133,7637.799043062201
33134,7180.981595092025
33135,16728.20037105751
33136,9664.330763840226
33137,9594.661393969353
33138,6536.510194404931
33139,14327.643784786644
33140,6951.8190757128805
33141,15173.913043478262
33142,7433.37572417691
33143,3978.087397086764
33144,8669.996777312277
33145,11724.980299448383
33146,4801.472942683317
33147,6469.055823569952
33149,2630.919515820769
33150,7959.645105895821
33154,7915.58073654391
33155,5930.922389272654
33156,2306.1344723470065
33157,4268.566027545234
33158,2397.5644699140403
33160,9430.892394631504
33161,9824.400951161513
33162,8387.401271431323
33165,7359.942325337528
33166,2451.1118204064264
33167,4548.877624909486
33168,7002.986695628564
33169,5700.854700854701
33170,930.3014197858932
33172,5728.365019011407
33173,6536.6863905325445
33174,10508.562197092084
33175,6920.6555671175865
33176,4080.1886792452833
33177,4243.059987236758
33178,707.0039746481899
33179,8147.447269860043
33180,9049.295774647888
33181,5723.65557973267
33182,1099.4999025784243
33183,6229.249696759661
33184,8640.836408364083
33185,5936.46288209607
33186,5320.732287208749
33187,412.06778976081625
33189,4288.69690424766
33190,6516.582349634627
33193,5668.349132094055
33194,87.16996002927434
33196,1781.5716386211402
33301,5864.897466827503
33304,5578.847969782814
33305,5461.080586080586
33306,4015.3664302600473
33308,6204.265611257696
33309,3524.89019033675
33311,6164.685416062627
33312,4441.713925645872
33313,8712.531094527363
33314,2618.762713892545
33315,2321.9335116545662
33316,2041.0485673643568
33317,3685.3511148155862
33319,6382.183908045977
33321,5378.184906576073
33322,6963.031083318006
33323,3157.9913246579913
33324,4668.446284593593
33325,2937.0405880472995
33326,3472.228393690291
33327,2018.7099073414113
33328,2916.4893617021276
33330,1374.5493520413136
33331,1870.9885502338334
33332,365.2165405687451
33334,6005.640275746814
33351,5940.0397327072415
33401,4782.583621683967
33403,3752.5708943596137
33404,3671.0737179487187
33405,4276.62424648359
33406,3040.092432120162
33407,3063.9462809917354
33408,2485.093258922015
33409,4604.930467762328
33410,2891.5127840909095
33411,1527.1276097743657
33412,308.3736254332292
33413,2108.762169680111
33414,1925.1693366304698
33415,6090.896775941478
33417,4343.861740166864
33418,776.9819868406861
33426,3266.959492435334
33428,4299.832682654768
33430,188.37751109938898
33431,2064.1011172553885
33432,4062.296505317994
33433,4396.4172813487885
33434,2872.0548762302415
33435,5003.740648379052
33436,3570.4789500596553
33437,3310.732381391064
33438,21.76180542385739
33440,30.00674821263557
33441,5619.346733668342
33442,4202.8443113772455
33444,4023.2789494627937
33445,3692.0213425983375
33446,1036.0225140712946
33449,583.0009701412095
33455,407.33114513465574
33458,2285.159141376758
33460,6612.972508591063
33461,5651.595006934813
33462,3560.359737115185
33463,4998.233708282979
33467,2649.7285559174807
33469,1264.3507175358768
33470,339.0412708141792
33471,25.721410490019654
33472,1472.1751194697085
33473,882.8917700112739
33476,291.9299581271412
33477,2090.8363985287065
33478,238.34896810506567
33480,2397.439116244037
33483,3102.3601847101077
33484,3820.567144719687
33486,4021.4775041658954
33487,2551.825951825952
33493,79.23945565099895
33496,2252.7932960893854
33498,1962.6533638937572
33503,167.1826625386997
33510,3718.0177753837866
33511,3270.4232438211434
33513,133.59715252138926
33514,33.48680682679684
33521,311.65452653485954
33523,154.6418739761193
33525,159.059736898857
33527,489.04686846591824
33534,1036.9084154417703
33538,49.55915224770262
33540,249.75030676597325
33541,802.5262986881119
33542,1993.8720796629643
33543,1065.1814378830625
33544,664.4518272425249
33545,474.47284561665197
33547,137.11418685121106
33548,742.5831202046036
33549,1372.8193345247214
33556,600.6493506493506
33558,1155.0949913644213
33559,1220.2974212940992
33563,1726.3614196694664
33565,205.27842492348455
33566,850.6318082788671
33567,273.11572700296733
33569,1588.7901948633203
33570,526.211721760292
33572,898.0279898218829
33573,1086.601677624121
33576,238.60268617188976
33578,1703.7191809444214
33579,1204.4294610666293
33584,1184.991599775994
33585,61.71615236539695
33592,205.90515834149525
33594,3155.9783658489473
33596,2511.6219229779567
33597,60.73677200629616
33598,126.26939318616535
33602,4517.4578265986665
33603,4616.8721295624855
33604,4765.645984421165
33605,2184.365404298874
33606,5407.068860450944
33607,2599.492049469965
33609,3649.406934306569
33610,2196.94169047219
33611,4621.100485969588
33612,4364.090019569471
33613,4350.013598041882
33614,4753.2746623004505
33615,5039.197495071321
33616,3567.4822415153903
33617,4819.513896964763
33618,2951.29270544783
33619,1302.1425612832775
33620,5815.1071025930105
33621,197.23889555822328
33624,4171.158129175947
33625,2695.50475773816
33626,2010.1393245313297
33629,4910.261736601578
33634,2465.5613799829334
33635,2778.640776699029
33637,1976.9478428847392
33647,1621.938640181545
33701,5627.43628185907
33702,2978.0142555968278
33703,4709.6260938743035
33704,4672.859216255443
33705,4364.371801221727
33706,4348.099535138092
33707,4670.400607556483
33708,4523.279648609077
33709,5064.811210587777
33710,4130.544354838709
33711,4019.718900776169
33712,4290.653885655597
33713,4548.6725663716825
33714,5001.619433198381
33715,2013.8662316476345
33716,2107.3917201803524
33744,256.49913344887347
33755,4852.635486265776
33756,4325.726141078838
33759,3288.429599557114
33760,2964.348677766895
33761,3414.2078556662273
33762,1159.956325917838
33763,5141.419948260995
33764,3604.4071353620147
33765,3240.966796875
33767,4033.7531486146095
33770,4871.098265895954
33771,5074.659863945579
33772,4424.528301886792
33773,3368.5685685685685
33774,3850.434782608696
33776,3596.8677494199537
33777,2997.5515914655475
33778,3819.7643277986076
33781,3891.0237166016204
33782,3870.4288100983845
33785,4692.960135708227
33786,3102.2304832713758
33801,1766.8220139288892
33803,1738.9127783839292
33805,861.8918214644677
33809,327.5104720932865
33810,789.4042097752408
33811,754.2692791659176
33812,1346.6298455558965
33813,2057.7772007270837
33815,1924.5919330905172
33823,928.5438641625933
33825,197.718570896321
33827,100.82024374854713
33830,216.66483110181093
33834,41.385825021531964
33837,394.3788250886836
33838,600.1365886972853
33839,957.9423010079945
33841,54.830172310825866
33843,109.1819962401945
33844,338.63599935887163
33847,210.37998146431883
33848,64.57732584610714
33849,38.246727134623114
33850,408.5524885894371
33851,478.62796833773086
33852,65.30071594038726
33853,1366.9320269442744
33854,1375.8865248226953
33855,65.05295007564297
33856,4427.272727272727
33857,9.369357645948892
33859,235.2444256719205
33860,195.91662029705088
33865,4.539311826466613
33867,24.23411065386374
33868,70.36334381979297
33870,372.0472440944882
33872,729.0046856495546
33873,123.56565106240308
33875,147.63423710792134
33876,145.1740159551153
33877,120.57667103538662
33880,883.7709555986813
33881,1343.2665018767739
33884,1439.3014411529223
33890,20.969834106233346
33896,573.7889273356401
33897,399.5867417702171
33898,50.35548909265016
33901,3129.5137217140104
33903,1653.0872056015278
33904,3147.8663239074554
33905,741.4809182073095
33907,3152.2141534956572
33908,1183.5086633663366
33909,1284.60298938712
33912,721.7819460726847
33913,169.43561090141765
33914,1609.5545977011495
33916,1966.0189434625524
33917,518.4193869246767
33919,3094.0313437812606
33920,80.36323467299133
33921,621.1628746840014
33922,249.23171481253843
33924,106.28491620111731
33928,291.10881292450455
33930,9.199828840393668
33931,915.7056562328393
33935,59.8004987531172
33936,963.1357436235485
33944,5.467588940058345
33945,428.57142857142856
33946,232.6982041173894
33947,564.8781161521995
33948,1229.2404868279157
33950,921.347814475207
33952,2570.6004890861336
33953,341.3910355486862
33954,1093.4557438794727
33955,185.9450667258142
33956,231.11763985799973
33957,398.7302761341223
33960,3.96674253332714
33965,1094.2895086321382
33966,940.8209806157355
33967,2995.5327815004594
33971,1171.9631719631718
33972,434.7131213041394
33973,2713.7471726564463
33974,526.7739382748615
33976,1352.979274611399
33980,1120.7383279044516
33981,392.7173868270379
33982,20.92807911434267
33983,1309.8657655120624
33990,3000.3194888178914
33991,1273.4214805911051
33993,337.8925125718685
34101,2.6997840172786174
34102,1848.3831065559286
34103,3531.9767441860467
34104,2380.5265273311898
34105,1401.7102615694166
34108,2172.8045325779035
34109,1859.1571735840037
34110,1333.63309352518
34112,1679.333291871385
34113,640.8372855971186
34114,67.5827521173751
34116,3138.926665969244
34117,200.4501336334224
34119,1144.4567873805822
34120,174.52159577095335
34134,1224.0437158469942
34135,1021.7688937568455
34137,23.05270640804306
34138,539.0390390390392
34139,163.27124563445867
34140,205.10894064613075
34141,0.2073898732955144
34142,46.33679026425072
34145,1006.4409274935591
34201,1084.8556275780788
34202,833.3403423188528
34203,2201.578781180928
34205,4573.014649190439
34207,4767.923015236567
34208,2042.7408412483037
34209,2528.2898919262557
34210,1768.0515441013106
34211,76.18393960192176
34212,740.7443634763047
34215,1741.4965986394557
34216,1957.03125
34217,2284.215328467153
34219,120.71917205035895
34221,718.4711752066718
34222,2273.972602739726
34223,586.5892658509455
34224,1187.8086419753085
34228,1689.063266307013
34229,1197.66860949209
34231,3209.075487701442
34232,2819.7213875990165
34233,2707.80487804878
34234,2980.120481927711
34235,2073.578595317726
34236,3514.034590303374
34237,4161.306789178152
34238,1313.7151865475564
34239,3370.9930508854513
34240,168.354949205141
34241,197.2452430369091
34242,2479.026845637584
34243,1494.848311390956
34251,21.630881992316286
34266,47.89060801255904
34268,1605.8394160583944
34269,66.97048852331463
34275,608.6777323991157
34285,2131.9200484554813
34286,1209.856594627348
34287,1529.0310176877724
34288,561.2946590145286
34289,658.777711204314
34291,538.6709004309367
34292,452.70632368703104
34293,719.9642210441345
34420,647.5171947680197
34428,134.0327540795456
34429,211.8872639992082
34431,71.49653266975281
34432,113.46239183492345
34433,198.85717704780708
34434,333.75438024610867
34436,140.37383508108013
34442,332.435762858838
34445,733.3333333333334
34446,522.8670253651038
34448,148.13341199390837
34449,27.365631728155716
34450,399.09270675817146
34452,344.698941523512
34453,492.8355590213471
34461,219.46556954660676
34465,634.7238331400232
34470,1533.528198074278
34471,1274.357805137559
34472,707.4978204010462
34473,444.5865859071091
34474,813.0599848139711
34475,415.59726962457336
34476,560.0687266772262
34479,748.7933808319926
34480,565.5307411691432
34481,264.72630657286913
34482,247.16040160819034
34484,93.57563191755344
34488,107.25042468708638
34491,635.5386823464049
34498,68.51876586082543
34601,183.4609192758813
34602,110.13328136009953
34604,282.0129687059487
34606,2250.772930264514
34607,316.7302749435314
34608,2028.2397443422683
34609,1669.3193058178222
34610,191.23747999762935
34613,334.0396407208086
34614,88.66747048613412
34637,448.37653090287665
34638,419.58978652155713
34639,900.0635110397131
34652,2823.5500467726847
34653,2847.51411906305
34654,805.5194925627806
34655,824.5937486601209
34661,111.19430924747284
34667,995.9411309062742
34668,2745.185185185185
34669,649.6147919876734
34677,2099.1036358142815
34679,750.0
34681,2294.326241134752
34683,2967.7296886864087
34684,3943.6985047299368
34685,1327.2420147420148
34688,469.2903225806452
34689,2459.7138554216867
34690,3477.2366331392273
34691,2569.356411506582
34695,3301.755048122287
34698,3645.6191874694077
34705,140.53628646916633
34711,1236.6902013166682
34714,136.0780607138886
34715,460.71066595123114
34731,665.0064563733629
34734,1722.8212039532793
34736,110.47804445710578
34737,128.50812407680945
34739,2.2700403340079522
34741,2729.6917831115866
34743,4843.317972350231
34744,1330.0590574906591
34746,818.5196438170473
34747,308.71212121212125
34748,881.0412347385396
34753,982.9232464193901
34756,327.7008612231549
34758,936.7775991262931
34759,410.92345409970034
34760,1679.4625719769674
34761,2374.3193617829556
34762,68.07486045748057
34769,2342.785198160718
34771,171.55626036185396
34772,235.53141970519783
34773,7.93703586433336
